reservoir_id,reservoir_name,reservoir_name_en,country,admin_unit,river,basin,lat,lon,capacity_total (million m^3),storage_capacity (million m^3),usable_capacity (million m^3),dead_storage (million m^3),avg_year_inflow (million m^3/year),source_type,province,rid_office,project_name,source_agency,source_url,last_updated
rsv181,อ่างเก็บน้ำหนองกรองแก้ว,,Thailand,northeast,,,16.0980436,102.621150652,13.589,,,4.31,,middle,ขอนแก่น,สำนักงานชลประทานที่ 6,โครงการชลประทานขอนแก่น,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv182,อ่างเก็บน้ำห้วยใหญ่,,Thailand,northeast,,,16.5727,102.6187,1.4,,,0.37,,middle,ขอนแก่น,สำนักงานชลประทานที่ 6,โครงการชลประทานขอนแก่น,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv183,อ่างเก็บน้ำละเลิงหวาย,,Thailand,northeast,,,15.794215371,102.604945587,3.737,,,0.03,,middle,ขอนแก่น,สำนักงานชลประทานที่ 6,โครงการชลประทานขอนแก่น,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv184,อ่างเก็บน้ำห้วยเตย,,Thailand,northeast,,,16.269635269,102.815654324,5.337,,,0.03,,middle,ขอนแก่น,สำนักงานชลประทานที่ 6,โครงการชลประทานขอนแก่น,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv185,อ่างเก็บน้ำห้วยลอมไผ่,,Thailand,northeast,,,16.734570915,102.133935665,5.6,,,0.26,,middle,ขอนแก่น,สำนักงานชลประทานที่ 6,โครงการชลประทานขอนแก่น,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv188,อ่างเก็บน้ำโสกรวก,,Thailand,northeast,,,16.6437626,102.3733173,1.0,,,0.177,,middle,ขอนแก่น,สำนักงานชลประทานที่ 6,โครงการชลประทานขอนแก่น,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv190,อ่างเก็บน้ำแก่งเลิงจาน,,Thailand,northeast,,,16.185624015,103.268506486,8.024,,,2.275,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv191,อ่างเก็บน้ำห้วยขอนสัก,,Thailand,northeast,,,16.207243199,102.916738615,8.659,,,1.08,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv192,อ่างเก็บน้ำหนองเทวราช,,Thailand,northeast,,,16.416480032,103.106818931,1.606,,,0.278,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv193,อ่างเก็บน้ำหนองบัว,,Thailand,northeast,,,16.318097034,103.299142063,3.58,,,0.492,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv194,อ่างเก็บน้ำร่องหัวช้าง,,Thailand,northeast,,,16.088830345,103.160844457,1.29,,,0.759,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv195,อ่างเก็บน้ำห้วยประดู่,,Thailand,northeast,,,16.130171634,103.17452129,2.804,,,0.04,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv196,อ่างเก็บน้ำห้วยคะคาง,,Thailand,northeast,,,16.05,103.26880072,4.126,,,0.334,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv197,อ่างเก็บน้ำหนองกระทุ่ม,,Thailand,northeast,,,16.160303977,103.418266629,2.636,,,0.075,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv198,อ่างเก็บน้ำหนองแกดำ,,Thailand,northeast,,,16.028621894,103.394556062,1.625,,,0.12,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv199,อ่างเก็บน้ำห้วยค้อ,,Thailand,northeast,,,15.824344761,103.032387141,31.338,,,3.193,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv201,อ่างฯ อ่างเก็บน้ำหนองบ่อ,,Thailand,northeast,,,16.023258765,103.126448521,3.584,,,0.191,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการส่งน้ำและบำรุงรักษาเสียวใหญ่,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv202,อ่างเก็บน้ำห้วยเชียงคำ,,Thailand,northeast,,,15.970988763,103.101980315,5.066,,,0.679,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv203,อ่างเก็บน้ำห้วยจอกขวาง,,Thailand,northeast,,,15.830489021,103.383361779,3.04,,,0.139,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv204,อ่างเก็บน้ำหนองไฮ,,Thailand,northeast,,,15.814838994,103.426781799,2.244,,,0.167,,middle,มหาสารคาม,สำนักงานชลประทานที่ 6,โครงการชลประทานมหาสารคาม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv207,อ่างเก็บน้ำห้วยแอ่ง,,Thailand,northeast,,,16.116402802,103.457361238,22.299,,,0.4,,middle,ร้อยเอ็ด,สำนักงานชลประทานที่ 6,โครงการชลประทานร้อยเอ็ด,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv208,อ่างเก็บน้ำหนองหญ้าม้า,,Thailand,northeast,,,16.027369,103.683763,2.117,,,0.091,,middle,ร้อยเอ็ด,สำนักงานชลประทานที่ 6,โครงการชลประทานร้อยเอ็ด,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv209,อ่างเก็บน้ำธวัชชัย,,Thailand,northeast,,,16.049941929,103.74759958,5.007,,,0.11,,middle,ร้อยเอ็ด,สำนักงานชลประทานที่ 6,โครงการชลประทานร้อยเอ็ด,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv210,อ่างเก็บน้ำห้วยแล้ง,,Thailand,northeast,,,15.878654128,103.448574539,4.414,,,0.185,,middle,ร้อยเอ็ด,สำนักงานชลประทานที่ 6,โครงการชลประทานร้อยเอ็ด,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv211,อ่างเก็บน้ำห้วยวังนอง,,Thailand,northeast,,,16.43235662,104.236327281,11.492,,,0.314,,middle,ร้อยเอ็ด,สำนักงานชลประทานที่ 6,โครงการชลประทานร้อยเอ็ด,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv212,อ่างเก็บน้ำห้วยกุดแคน,,Thailand,northeast,,,15.852704859,103.507427729,1.996,,,0.223,,middle,ร้อยเอ็ด,สำนักงานชลประทานที่ 6,โครงการชลประทานร้อยเอ็ด,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv213,อ่างเก็บน้ำห้วยกุดแดง,,Thailand,northeast,,,15.84790135,103.558854046,2.806,,,0.268,,middle,ร้อยเอ็ด,สำนักงานชลประทานที่ 6,โครงการชลประทานร้อยเอ็ด,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv214,อ่างเก็บน้ำห้วยจานใต้,,Thailand,northeast,,,15.650636687,103.377641506,5.795,,,0.56,,middle,ร้อยเอ็ด,สำนักงานชลประทานที่ 6,โครงการชลประทานร้อยเอ็ด,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv215,อ่างเก็บน้ำหนองผือ,,Thailand,northeast,,,15.600526155,104.086907234,4.178,,,1.204,,middle,ร้อยเอ็ด,สำนักงานชลประทานที่ 6,โครงการชลประทานร้อยเอ็ด,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv217,อ่างเก็บน้ำห้วยพุงใหญ่,,Thailand,northeast,,,16.388487461,104.274309347,7.8,,,0.45,,middle,ร้อยเอ็ด,สำนักงานชลประทานที่ 6,โครงการชลประทานร้อยเอ็ด,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv218,อ่างเก็บน้ำห้วยหินชะแนน,,Thailand,northeast,,,17.273983295,104.431605624,2.4,,,0.125,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv219,อ่างเก็บน้ำห้วยผักดอก,,Thailand,northeast,,,16.94375,104.3559,2.8,,,0.3,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv220,อ่างเก็บน้ำห้วยก้านเหลือง,,Thailand,northeast,,,16.947409,104.41997,7.408,,,0.72,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv221,อ่างเก็บน้ำห้วยศรีคุณ,,Thailand,northeast,,,16.93124516,104.487258739,2.312,,,0.023,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv222,อ่างเก็บน้ำบ้านดงน้อย,,Thailand,northeast,,,16.884583496,104.52895481,5.2,,,0.25,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv223,อ่างเก็บน้ำห้วยแคน,,Thailand,northeast,,,17.14093084,104.606248276,11.014,,,0.55,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv224,อ่างเก็บน้ำห้วยส้มโฮง,,Thailand,northeast,,,17.34198096,104.590375467,3.12,,,0.02,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv225,อ่างเก็บน้ำบุ่งหมากโมง,,Thailand,northeast,,,17.340042543,104.481210655,2.19,,,0.4,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv226,อ่างเก็บน้ำห้วยนางออ,,Thailand,northeast,,,16.948669794,104.336076155,3.3,,,0.45,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv227,อ่างเก็บน้ำห้วยกกคูณ,,Thailand,northeast,,,16.9312,104.3865,2.0,,,0.08,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv228,อ่างเก็บน้ำห้วยกะเบา,,Thailand,northeast,,,16.830553299,104.672762463,5.1,,,0.4,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv229,อ่างเก็บน้ำห้วยวังม่วง,,Thailand,northeast,,,16.937109017,104.367767377,1.5,,,0.03,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv515,อ่างเก็บน้ำห้วยอ้วน,,Thailand,northeast,,,17.709104661,104.315088938,5.22,,,2.1,,middle,นครพนม,สำนักงานชลประทานที่ 7,โครงการชลประทานนครพนม,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv235,อ่างเก็บน้ำห้วยขี้เหล็ก,,Thailand,northeast,,,16.358721811,104.571696758,26.75,,,2.0,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv236,อ่างเก็บน้ำห้วยชะโนด,,Thailand,northeast,,,16.814161347,104.557005895,18.4,,,0.65,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv237,อ่างเก็บน้ำห้วยมุก,,Thailand,northeast,,,16.566071179,104.404972843,4.9,,,0.2,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv238,อ่างเก็บน้ำห้วยหินลับ,,Thailand,northeast,,,16.781373503,104.486592215,4.0,,,0.6,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv239,อ่างเก็บน้ำห้วยไร่,,Thailand,northeast,,,16.801916119,104.461548272,2.8,,,0.11,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv240,อ่างเก็บน้ำห้วยไผ่,,Thailand,northeast,,,16.686537168,104.193023205,12.8,,,0.8,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv241,อ่างเก็บน้ำห้วยพุ (ห้วยแข้),,Thailand,northeast,,,16.73682639,104.188053523,4.5,,,0.7,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv242,อ่างเก็บน้ำห้วยพุง,,Thailand,northeast,,,16.780725261,104.146061826,4.0,,,0.85,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv243,อ่างเก็บน้ำห้วยทา,,Thailand,northeast,,,16.710406178,104.230445966,2.23,,,0.53,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv244,อ่างเก็บน้ำห้วยหอย,,Thailand,northeast,,,16.746266813,104.158159455,2.0,,,0.3,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv245,อ่างเก็บน้ำห้วยขี้เหล็ก (ตอนบน),,Thailand,northeast,,,16.254944457,104.786898135,1.2,,,0.15,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv247,อ่างเก็บน้ำห้วยไร่ 2,,Thailand,northeast,,,16.72827871,104.49094283,2.68,,,0.3,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv455,อ่างเก็บน้ำห้วยแคน,,Thailand,northeast,,,16.7223,104.4242,2.1,,,0.09,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv456,อ่างเก็บน้ำห้วยหมากไฟ,,Thailand,northeast,,,16.651032138,104.621935335,1.5,,,0.3,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv458,อ่างเก็บน้ำห้วยขาหน้า,,Thailand,northeast,,,16.755518609,104.378134901,1.7,,,0.37,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv460,อ่างเก็บน้ำห้วยถ้ำไม้ดู่,,Thailand,northeast,,,16.5382,104.3175,1.7,,,0.24,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv468,อ่างเก็บน้ำห้วยหินลาด,,Thailand,northeast,,,16.347064724,104.660644519,1.35,,,0.4,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv504,อ่างเก็บน้ำห้วยคันแทใหญ่,,Thailand,northeast,,,16.532664383,104.345175971,4.62,,,,,middle,มุกดาหาร,สำนักงานชลประทานที่ 7,โครงการชลประทานมุกดาหาร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv248,อ่างเก็บน้ำห้วยถ้ำแข้,,Thailand,northeast,,,15.630675472,105.047259905,13.7,,,0.85,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv249,อ่างเก็บน้ำห้วยพลาญเสือ (ตอนล่าง),,Thailand,northeast,,,14.4258,105.1959,33.5,,,1.12,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv250,อ่างเก็บน้ำห้วยจันลา,,Thailand,northeast,,,14.412595,105.138376,16.9,,,0.6,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv251,อ่างเก็บน้ำห้วยวังใหญ่,,Thailand,northeast,,,14.450019264,105.052360045,8.0,,,0.8,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv252,อ่างเก็บน้ำห้วยเดือนห้า,,Thailand,northeast,,,14.644604,105.437913,12.0,,,1.846,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv253,อ่างเก็บน้ำห้วยสะพงน้อย,,Thailand,northeast,,,14.68107208,105.429829518,14.7,,,1.6,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv254,อ่างเก็บน้ำสระสมิง,,Thailand,northeast,,,15.417512261,104.988780777,1.011,,,0.3,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv255,อ่างเก็บน้ำหนองเหล่าหิน,,Thailand,northeast,,,15.3995,104.4893,2.48,,,0.362,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv256,อ่างเก็บน้ำหนองช้างใหญ่,,Thailand,northeast,,,15.398654626,104.830459665,7.675,,,0.041,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv258,อ่างเก็บน้ำห้วยโดน,,Thailand,northeast,,,14.7561,105.478,4.7,,,0.55,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv451,อ่างเก็บน้ำห้วยละมืด,,Thailand,northeast,,,14.623594525,105.391175644,6.7,,,0.1,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv452,อ่างเก็บน้ำห้วยหินกอง,,Thailand,northeast,,,14.8461,105.4785,8.0,,,1.7,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv524,อ่างเก็บน้ำห้วยพลาญเสือ (ตอนบน),,Thailand,northeast,,,14.364128979,105.211013904,5.0,,,0.8,,middle,อุบลราชธานี,สำนักงานชลประทานที่ 7,โครงการชลประทานอุบลราชธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv259,อ่างเก็บน้ำห้วยลิงโจน,,Thailand,northeast,,,16.247228,104.402323,21.05,,,0.4,,middle,ยโสธร,สำนักงานชลประทานที่ 7,โครงการชลประทานยโสธร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv260,อ่างเก็บน้ำห้วยสะแบก,,Thailand,northeast,,,16.155656,104.685469,30.3,,,0.6,,middle,ยโสธร,สำนักงานชลประทานที่ 7,โครงการชลประทานยโสธร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv453,อ่างเก็บน้ำห้วยโพง (ตอนบน),,Thailand,northeast,,,16.1906,104.3315,12.4,,,1.0,,middle,ยโสธร,สำนักงานชลประทานที่ 7,โครงการชลประทานยโสธร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv261,อ่างเก็บน้ำพุทธอุทธยาน,,Thailand,northeast,,,15.8879,104.6325,19.325,,,0.891,,middle,อำนาจเจริญ,สำนักงานชลประทานที่ 7,โครงการชลประทานอำนาจเจริญ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv262,อ่างเก็บน้ำห้วยโพธิ์ (ตอนบน),,Thailand,northeast,,,15.890788919,104.586074633,7.438,,,0.544,,middle,อำนาจเจริญ,สำนักงานชลประทานที่ 7,โครงการชลประทานอำนาจเจริญ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv263,อ่างเก็บน้ำห้วยสีโท,,Thailand,northeast,,,15.886748841,104.742565202,10.6,,,0.4,,middle,อำนาจเจริญ,สำนักงานชลประทานที่ 7,โครงการชลประทานอำนาจเจริญ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv265,อ่างเก็บน้ำลำตะโคง,,Thailand,northeast,,,15.285901189,103.199916091,7.531,,,0.308,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv266,อ่างเก็บน้ำห้วยยาง,,Thailand,northeast,,,14.59135347,102.481473605,13.8,,,1.0,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv267,อ่างเก็บน้ำห้วยตาเขียว,,Thailand,northeast,,,14.363909311,103.047101645,1.9,,,0.29,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv268,อ่างเก็บน้ำห้วยสวาย,,Thailand,northeast,,,14.91242342,103.245837565,13.56,,,0.97,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv269,อ่างเก็บน้ำห้วยตลาด,,Thailand,northeast,,,14.877731,103.087522,30.85,,,2.93,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv270,อ่างเก็บน้ำห้วยจระเข้มาก,,Thailand,northeast,,,14.91332643,103.042519385,26.022,,,1.61,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv271,อ่างเก็บน้ำห้วยเมฆา,,Thailand,northeast,,,14.356700138,103.070970514,4.07,,,0.1,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv272,อ่างเก็บน้ำคลองมะนาว,,Thailand,northeast,,,14.297882755,102.748205538,2.848,,,0.444,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการส่งน้ำและบำรุงรักษาลำนางรอง,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv273,อ่างเก็บน้ำหนองทะลอก,,Thailand,northeast,,,14.662850923,102.787133851,4.645,,,0.1,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv274,อ่างเก็บน้ำห้วยขี้หนู,,Thailand,northeast,,,15.023056,102.841389,1.59,,,0.03,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv275,อ่างเก็บน้ำห้วยน้อย,,Thailand,northeast,,,15.076410767,102.839292612,1.2,,,0.2,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv276,อ่างเก็บน้ำห้วยใหญ่,,Thailand,northeast,,,15.097186,102.840017,1.3,,,0.14,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv277,อ่างเก็บน้ำลำปะเทีย,,Thailand,northeast,,,14.324085237,102.937738322,25.4,,,1.2,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการส่งน้ำและบำรุงรักษาลำนางรอง,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv278,อ่างเก็บน้ำลำจังหัน,,Thailand,northeast,,,14.314558,102.873594,36.0,,,1.8,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการส่งน้ำและบำรุงรักษาลำนางรอง,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv279,อ่างเก็บน้ำห้วยตะโก,,Thailand,northeast,,,14.369930102,103.162793929,3.25,,,0.4,,middle,บุรีรัมย์,สำนักงานชลประทานที่ 8,โครงการชลประทานบุรีรัมย์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv281,อ่างเก็บน้ำลำปลายมาศ,,Thailand,northeast,,,14.304753911,102.435903481,98.0,,,9.3,,middle,นครราชสีมา,สำนักงานชลประทานที่ 8,โครงการส่งน้ำและบำรุงรักษาลำปลายมาศ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
